person_id,person_name,n_competitions,n_results,first_year,last_year,best_sec_mean,average_sec_mean,span
2016KIAC01,Bence Kiácz,64,122,2017,2026,4.47155737704918,5.959590163934426,9
2017MRUD01,Sai Mrudhun (சாய் மிருதுன்),59,122,2017,2026,3.4301639344262296,4.6245901639344265,9
2017WADE01,Liam Wadek,59,122,2017,2026,4.1041803278688525,5.893688524590163,9
2019EKLU01,Samuel Eklund-Hanna,79,122,2020,2026,4.247131147540983,5.8414754098360655,6
2012BERG04,Nathaniel Berg,60,122,2013,2019,4.399180327868853,5.860901639344262,6
2022TUCK09,Clem Tucker,61,122,2022,2026,2.2062295081967216,3.1576229508196723,4
2017NETO02,Sofía Guerrero Neto,81,121,2017,2025,7.347603305785124,10.234380165289256,8
2019MAGU04,Jose Antonio Cuipal Maguiña,62,121,2019,2026,3.2131404958677687,4.330826446280992,7
2012GAOK01,Kaiyang Gao (高凯阳),62,120,2013,2026,4.388583333333333,5.618083333333333,13
2014ABRA01,Arkadiusz Abramowski,93,120,2014,2026,6.9585,8.517333333333333,12
2016HUNG08,Lim Hung (林弘),89,120,2016,2026,5.352,7.5015833333333335,10
2016PHUN02,Lauren Phung,77,120,2017,2026,4.698583333333334,5.964916666666666,9
2016EVAN06,Daniel Evans,68,120,2017,2026,5.92175,7.65425,9
2017BENN09,Mark Bennis,62,120,2017,2026,2.8060833333333335,3.9410000000000003,9
2018MART75,David Rendón Martínez,62,120,2018,2026,5.181666666666667,7.266,8
2021PIET01,Tomasz Pietruszka,57,120,2021,2026,2.527083333333333,3.72975,5
2005LUCZ01,Grzegorz Łuczyna,87,119,2005,2026,6.480588235294118,7.868823529411765,21
2010BECK01,Karina Grandjean Beck,66,119,2010,2026,4.909999999999999,6.766890756302521,16
2014KOUL01,Sukant Koul,63,119,2014,2026,5.105798319327731,7.0182352941176465,12
2015LARS04,Kim Roger Haraldsen,47,119,2015,2025,4.076974789915966,5.635378151260504,10
2017BYRN01,Magnus Søndergaard Byrne,60,119,2017,2026,3.3415126050420167,4.559747899159664,9
2010WUYU02,Yulun Wu (吴宇伦),49,119,2010,2019,2.8294957983193276,3.8684033613445377,9
2018GRAH05,Kate Grahame,64,119,2018,2026,3.891764705882353,5.253781512605042,8
2019PASQ01,Mattia Pasquini,80,119,2019,2026,5.502857142857144,7.80327731092437,7
2014CHEN08,Boxi Chen (陈博希),53,119,2014,2019,3.3914285714285715,4.519243697478991,5
2022MUNT02,Eskil Munthe,59,119,2022,2026,3.5051260504201682,4.992857142857143,4
2022ALAN02,Leo Alanen,48,119,2022,2026,3.816890756302521,5.265798319327731,4
2023BELT07,Manuel Francisco Beltrán,57,119,2023,2026,2.802016806722689,3.8657983193277308,3
2014STIN01,Jared Stinson,65,118,2015,2026,4.362627118644068,6.296525423728814,11
2014MAUR06,Lorenzo Mauro,59,118,2015,2026,2.7461016949152546,3.8195762711864405,11
2017DUMM01,Matteo Dummar,74,118,2017,2026,4.73271186440678,6.2888983050847465,9
2016HARL01,Jason Harley,52,118,2017,2026,2.5869491525423727,3.514830508474576,9
2017TIMM01,Ben Timmons,61,118,2019,2026,4.774491525423729,6.817966101694915,7
2019MARE07,Sula Mareska,61,118,2019,2026,4.112627118644068,5.5366949152542375,7
2019RAMO05,Dwyane Ramos,46,118,2019,2026,2.7941525423728812,3.9863559322033897,7
2022MATY02,Konrad Matyszek,64,118,2022,2026,3.199406779661017,4.418983050847458,4
2023RODR80,Axel Juan Pablo Moreno Rodriguez,60,118,2023,2026,3.8298305084745765,5.226864406779661,3
2011FRES01,Linus Frész,69,117,2011,2023,6.686068376068376,9.557863247863247,12
2015TERR01,Fabricio Andrés Yañez Terrazas,70,117,2015,2026,5.562222222222222,7.535470085470085,11
2014STAR05,Charlie Stark,68,117,2014,2023,5.463760683760683,8.003333333333334,9
2023LANG03,Alex Rosado Saez de Langarica,54,117,2023,2026,3.851794871794872,5.316068376068376,3
2023LAEE01,Eetu Lae,45,117,2023,2026,4.024700854700854,5.511452991452992,3
2014WILD03,Damian Wilding,64,116,2014,2026,4.838534482758621,6.203275862068966,12
2018HORD01,Vladyslav Hordiienko,56,116,2018,2026,2.878103448275862,4.056637931034483,8
2009ZEMD01,Feliks Zemdegs,60,115,2009,2026,4.3687826086956525,6.125391304347826,17
2012KRIS04,Velidi Venkata Jagan Mohana Murali Krishna,66,115,2012,2026,7.2567826086956515,9.79904347826087,14
2012MICK01,Willi Mickein,52,115,2012,2026,3.3548695652173914,4.599913043478261,14
2012MADA01,Vivek Prasad Mada,69,115,2012,2025,6.459391304347826,9.055652173913044,13
2013GOOD01,Daniel Goodman,59,115,2013,2026,2.4685217391304346,3.275913043478261,13
2014GRIG01,Stephen Griggs,86,115,2014,2026,5.910608695652174,8.069478260869566,12
2013FRAI01,Diego Fraile,59,115,2014,2026,3.365391304347826,4.408434782608696,12
2015CECC01,Vicenzo Guerino Cecchini,55,115,2015,2024,3.39504347826087,4.748608695652174,9
2017VASQ11,Juan David Carmona Vásquez,52,115,2017,2026,3.0198260869565217,3.9643478260869562,9
2018FOST03,Ashley Foster,44,115,2018,2026,2.5961739130434784,3.6127826086956523,8
2019CHAU12,Zayd Chaudhry,52,115,2019,2026,3.104086956521739,4.435478260869565,7
2021MALI02,Ignacy Malinowski,73,115,2022,2026,4.072260869565217,5.9454782608695655,4
2023FLOD01,Erland Flodman,75,115,2023,2026,3.1416521739130436,4.490956521739131,3
2023AJAN01,Imaad Sohel Ajani,53,115,2023,2026,2.071478260869565,2.9763478260869562,3
2009HILD01,James Hildreth,97,114,2010,2025,6.985175438596491,10.08877192982456,15
2010OMUL01,Jernej Omulec,89,114,2011,2026,7.265701754385964,9.695,15
2010UTOM01,Vincent Hartanto Utomo,65,114,2011,2026,3.404561403508772,4.535526315789474,15
2012MCNE01,Jayden McNeill,62,114,2012,2026,4.078421052631579,5.488333333333333,14
2011MAAS01,Alex Maass,59,114,2012,2026,3.048859649122807,4.13140350877193,14
2018STOK01,Ben Stokes,56,114,2018,2026,3.9755263157894736,5.492719298245614,8
2018HAMK01,Jakub Hamkało,80,114,2018,2024,5.54719298245614,7.656754385964913,6
2022HUBE02,Emil Henry Huber,43,114,2022,2026,2.0538596491228067,2.870263157894737,4
2012MAIA01,João Guilherme Barejan Maiale,55,113,2012,2023,3.7068141592920356,5.1470796460176995,11
2017MILL04,Zachary Miller,72,113,2017,2026,5.234513274336283,7.0427433628318585,9
2012POHL01,Andreas Pohl,66,113,2012,2020,8.220176991150442,10.694955752212389,8
2018DREI02,Roberts Dreijers,56,113,2018,2026,4.0958407079646015,5.719646017699115,8
2023HAMI08,Jack Hamilton,56,113,2023,2026,3.5922123893805313,5.023893805309735,3
2014NIET03,Oscar Nieto,59,112,2014,2025,5.578125,7.515982142857142,11
2016SINN01,Eleanor Sinnott,68,112,2016,2026,6.570892857142858,9.263482142857143,10
2015ROSE01,Daniel Rose-Levine,57,112,2015,2024,3.9920535714285714,5.517589285714286,9
2016WETZ01,Leonard Wetzel,51,112,2017,2026,3.9564285714285714,5.262142857142857,9
2017HERN11,Joaquin Ruenes Hernández,47,112,2017,2026,2.267678571428571,3.068035714285714,9
2018EYOU02,Elyas Eyou,42,112,2018,2026,1.8295535714285713,2.602232142857143,8
